,vsma10,vsma30,sma10,sma30,bb_up,ff2,ff3,PC1,PC2,50dtme,30wtme
0,0.3275759611574486,0.3853739634072196,0.0,0.0,0.0,0.5833333333333335,0.1071428571428571,-0.8508478402796988,-0.1338524627016368,0.8227938549481957,0.2995391705069123
1,0.4709807366643305,0.4679958393003335,0.0146488433301011,0.0061568141761539,0.0393276148299515,0.5833333333333335,0.1071428571428571,-0.8166357922889081,-0.1417129640853864,0.877813504823151,0.2995391705069123
2,0.5299589942557257,0.4792125728722692,0.0229948746363763,0.0106583146763206,0.044016214536343,0.5833333333333335,1.0,-0.6551086034255854,0.18659788288475163,0.877813504823151,0.2995391705069123
3,0.5548466819945974,0.4800914548430096,0.0333841252251004,0.015350354880198,0.0502595993766588,0.5833333333333335,1.0,-0.6381439121296844,0.18730738870518457,0.877813504823151,0.2995391705069123
4,0.545396045679649,0.4592004362073812,0.0416955256960798,0.0211737245748582,0.0572021057178702,0.5833333333333335,1.0,-0.6280813158930274,0.18533891156027385,0.8227938549481957,0.2995391705069123
5,0.542654164477661,0.457985995202648,0.0471671976728079,0.0259967608250368,0.060103799358359,0.5833333333333335,1.0,-0.6136890114767801,0.20528890954187964,0.9678456591639872,0.2995391705069123
6,0.541812412562031,0.4443175314008128,0.0522579304612827,0.0297718287048063,0.0572583840184118,0.5833333333333335,1.0,-0.606023886616935,0.20815446172759391,0.9678456591639872,0.2995391705069123
7,0.544290464882309,0.4129631895805919,0.0597728217204598,0.0328442814271423,0.0535088400774568,0.5833333333333335,1.0,-0.5957708254970369,0.21650104931826622,1.0000000000000002,0.2995391705069123
8,0.4926131740426061,0.3937579049033831,0.0665604654384263,0.0355237460105749,0.0387578845319793,0.5833333333333335,1.0,-0.5986423276096207,0.2309397589955466,0.922829581993569,0.268817204301075
9,0.4121002029237037,0.3456412953314504,0.0688461005679457,0.0381555756680798,0.0369030418911776,0.5833333333333335,1.0,-0.6012073954179791,0.20132760077457393,0.922829581993569,0.268817204301075
10,0.2936073547531427,0.339919171515782,0.0636514752735835,0.0392273615014528,0.0384456984266051,0.5833333333333335,1.0,-0.6157378384419538,0.19271941678966362,0.7827795641300463,0.268817204301075
11,0.1402398495409913,0.3246970287244729,0.054959135614351,0.0401562425570428,0.0176670404628847,0.5833333333333335,1.0,-0.6313488860271395,0.20465767807039656,0.7827795641300463,0.268817204301075
12,0.0786615761810999,0.3235563603636818,0.0509073278847485,0.0403467822607535,0.0226818425518006,1.0,0.5833333333333335,-0.7299031838636159,0.38578735614815063,0.4626652375848517,0.268817204301075
13,0.0392860086236832,0.296443267868664,0.0452971325668374,0.0410493974181869,0.019138709060028,1.0,0.5833333333333335,-0.7404867085507869,0.390019465865451,0.4626652375848517,0.268817204301075
14,0.0352106944083331,0.2809920619860603,0.0433924366255714,0.0438360405849568,0.0132159582239695,1.0,0.5833333333333335,-0.7457111753696037,0.381955848448467,0.382636655948553,0.268817204301075
15,0.0172833432885785,0.2545431169155058,0.0424920349078819,0.0474205687610155,0.0109590431579454,1.0,0.5833333333333335,-0.7479365278986799,0.38588049440372096,0.382636655948553,0.268817204301075
16,0.0103957254618089,0.2300074198627714,0.0428037124255437,0.0519220692611822,0.011334676210344,1.0,0.5833333333333335,-0.7477267805458369,0.38912983150944724,0.382636655948553,0.268817204301075
17,0.0,0.2201011672729836,0.0404488156254329,0.0566141094650598,0.0057019074683856,1.0,0.5833333333333335,-0.7496509318163251,0.3911701519455443,0.382636655948553,0.268817204301075
18,0.0028166412235944,0.217060224036483,0.0424227732372905,0.0619730386319249,0.0119089815852139,1.0,0.5833333333333335,-0.7447975872475956,0.3922994287587579,0.382636655948553,0.268817204301075
19,0.0154788966237301,0.2092426473264871,0.0432885441196841,0.0670580669747058,0.0145203843533918,1.0,0.5833333333333335,-0.7405932620252615,0.39690998609617667,0.4153756211634025,0.268817204301075
20,0.0067273813299475,0.2110416542421401,0.0492450477905527,0.0722145477063783,0.0252795633880476,1.0,0.5833333333333335,-0.7303395314365411,0.3991793975626856,0.4153756211634025,0.268817204301075
21,0.0597858189169389,0.2437457837288142,0.0588031583321789,0.0775496594102796,0.0504545890100118,0.375,0.5833333333333335,-0.6906151710049782,0.014676166406189184,0.352625937834941,0.268817204301075
22,0.0684396103599527,0.248339825067828,0.0706122731680288,0.0830872195493735,0.0652838816818209,0.375,0.5833333333333335,-0.6695352580068334,0.024228262358257424,0.4153756211634025,0.268817204301075
23,0.1160122443137092,0.2734469212603853,0.087304335780579,0.0904706330681655,0.097891392250212,0.375,0.5833333333333335,-0.6066193005070027,-0.042680823766510535,0.4153756211634025,0.3917050691244239
24,0.1410290398032049,0.2821670026775015,0.0992519739576118,0.0967822607535845,0.1207859712023016,0.375,0.5833333333333335,-0.5865005854692298,-0.04209145323622989,0.4186495176848872,0.3917050691244239
25,0.1830413652557774,0.2983636801589925,0.1159094057348663,0.104082313152003,0.1531916986060059,0.375,0.5833333333333335,-0.5588138091640334,-0.042956226556616135,0.4186495176848872,0.3917050691244239
26,0.2079897795651006,0.3114307323280633,0.1323244216650505,0.1115848139856141,0.1705886320867636,0.375,0.5833333333333335,-0.530523961102491,-0.0382308727045038,0.4481145863782518,0.3917050691244239
27,0.246452407336484,0.3346104455867694,0.1467308491480814,0.1183132472729005,0.172252120560904,0.375,0.5833333333333335,-0.5045871722386943,-0.03903318450264963,0.4481145863782518,0.3917050691244239
28,0.2418175411505438,0.2940141922302109,0.1577088239368334,0.1251012242175962,0.1721569450978456,0.375,0.5833333333333335,-0.44013905449739754,-0.1590135960745588,0.2745980707395499,0.591397849462366
29,0.2520711460252034,0.2503053529120637,0.1733273306552153,0.1315557566807983,0.1743838414742173,0.375,0.5833333333333335,-0.4193281147196617,-0.15223118090572374,0.2745980707395499,0.591397849462366
30,0.278118251983118,0.1735095796004894,0.1907120099736805,0.1377959319773258,0.1829837519416732,0.375,0.5833333333333335,-0.39870176871881535,-0.14272043309491586,0.2844197603040046,0.591397849462366
31,0.2573760457153704,0.0816471475739449,0.2068499792214988,0.1436431191349497,0.20397265559361,0.375,0.5833333333333335,-0.38314502562942243,-0.13032699878718879,0.2844197603040046,0.591397849462366
32,0.3231959934752106,0.091433156562977,0.2277670037401301,0.1535035488019815,0.2373466103867453,0.375,0.5833333333333335,-0.3468679624924198,-0.06039400807510903,0.2844197603040046,0.591397849462366
33,0.3408148638232172,0.11102415018174,0.2473334256822273,0.164042776163483,0.2831078352724535,0.375,0.5833333333333335,-0.31433836670664494,-0.05892162435153951,0.2844197603040046,0.591397849462366
34,0.3788728178940279,0.1557971744109224,0.2618783765064412,0.172497975515648,0.2945531268465237,0.375,0.5833333333333335,-0.28579608606379214,-0.061353297780243496,0.2844197603040046,0.591397849462366
35,0.3638618730778955,0.1626832020657888,0.2711940712009973,0.1811198971085599,0.303201208700372,0.375,0.5833333333333335,-0.26887124809297347,-0.057694177916833525,0.2844197603040046,0.591397849462366
36,0.3703177709164122,0.1812882368841534,0.2816872142956087,0.1904801600533511,0.3086846254501025,0.375,0.5833333333333335,-0.24832639561274528,-0.056146880074345415,0.2844197603040046,0.591397849462366
37,0.3475164746337715,0.1852841582831766,0.2926651890843607,0.1983994664888295,0.3027743548469072,0.375,0.5833333333333335,-0.2212080112507283,-0.05434380193772177,0.3498976907337034,0.612903225806452
38,0.3734497820605035,0.2035844210764376,0.3010804820612272,0.2057471538131757,0.2863132401307069,0.5833333333333335,0.375,-0.2436854040066888,0.053919674004191454,0.3498976907337034,0.612903225806452
39,0.3985648117080828,0.2400337224243277,0.3073832940850531,0.2135830991282808,0.2769601411942912,0.5833333333333335,0.375,-0.22709608541044446,0.051973436919457106,0.3498976907337034,0.612903225806452
40,0.4059448760935565,0.2587593881014211,0.3072794015791661,0.2215738579526509,0.2771437574231309,0.5833333333333335,0.375,-0.22315905471326092,0.017515272588731645,0.322615219721329,0.612903225806452
41,0.4108377026270874,0.2869963032353854,0.3023964538024657,0.2287310055732863,0.28309970035735,0.5833333333333335,0.375,-0.22401830588140936,0.014963213341916248,0.322615219721329,0.612903225806452
42,0.3585235482586144,0.3038125934743932,0.2930807591079096,0.236781308055066,0.2770234815926796,0.5833333333333335,0.375,-0.23480418487239396,0.008569864188952614,0.2516807950891551,0.612903225806452
43,0.3371414166182087,0.3370583032369344,0.2740337996952485,0.2426999476015814,0.2591638778162907,0.5833333333333335,0.375,-0.2556957200893397,0.0029265895726655333,0.232583065380493,0.612903225806452
44,0.3450180100209047,0.3909012964622435,0.2517661726000831,0.244152812842376,0.2808723507920706,0.5833333333333335,0.375,-0.28139490077865126,-0.006748796134299004,0.232583065380493,0.612903225806452
45,0.3851192345798525,0.4418235900518074,0.2382255159994458,0.2484280474443861,0.2681113319051953,0.5833333333333335,0.375,-0.29206527054157927,-0.01545016524243338,0.232583065380493,0.612903225806452
46,0.3846265328674907,0.4652815481644358,0.2232303643163873,0.2525246510741675,0.2497167833088994,0.5833333333333335,0.375,-0.30854424027197824,-0.021037423926743626,0.2164234479347018,0.612903225806452
47,0.3997660751269326,0.4886554712968264,0.2137415154453524,0.2579907588243699,0.231177449311832,0.5833333333333335,0.1071428571428571,-0.35961724377307003,-0.12391713805881943,0.2164234479347018,0.612903225806452
48,0.3910257865940738,0.498185502765409,0.2092048760216095,0.2630996046301147,0.2218436977979312,0.5833333333333335,0.1071428571428571,-0.3642758958584962,-0.13060011377317227,0.1610190452634181,0.612903225806452
49,0.3933693729369233,0.5268042542611929,0.2086507826568776,0.270447291954461,0.2197662999304218,0.5833333333333335,0.1071428571428571,-0.35882799592581494,-0.1318557891151493,0.1610190452634181,0.612903225806452
50,0.3745392881774299,0.5378815749626876,0.2073694417509348,0.2759491258991091,0.2164384507391368,0.5833333333333335,0.1071428571428571,-0.3572723347689052,-0.13053190737221212,0.1610190452634181,0.612903225806452
51,0.3387715933350803,0.4987108182063914,0.2061573625155838,0.2794026580288667,0.2141038312363589,0.5833333333333335,0.1071428571428571,-0.36153077164835357,-0.12432657340757147,0.1610190452634181,0.612903225806452
52,0.323533051456583,0.4973958837575486,0.2057417924920349,0.2832491782975277,0.2131140444742366,0.5833333333333335,0.1071428571428571,-0.36130383882835493,-0.12474432211411905,0.142550911039657,0.612903225806452
53,0.2906570130130916,0.4695913421509391,0.2101745394098905,0.2849521268994427,0.2176781450052997,0.5833333333333335,0.1071428571428571,-0.3562485621479712,-0.11333244325387552,0.1887212465990602,0.612903225806452
54,0.2212003601749027,0.4517410731228247,0.2217758692339659,0.2862859048254178,0.1969569776056398,0.5833333333333335,0.1071428571428571,-0.34208404310008855,-0.10347266345757346,0.1887212465990602,0.612903225806452
55,0.1750249476488483,0.4357401545469118,0.2236459343399361,0.2854761110846472,0.1946844450520907,0.5833333333333335,0.1071428571428571,-0.34229398348560647,-0.09837828009881765,0.1887212465990602,0.612903225806452
56,0.1478008178695332,0.4196058255991463,0.226277877822413,0.2848330395846233,0.1888840811961423,0.5833333333333335,0.1071428571428571,-0.2315756039236021,-0.29359558666185404,0.232583065380493,1.0
57,0.145974427990152,0.4124055380988264,0.2244078127164427,0.2847020435383222,0.1914458923472392,0.5833333333333335,0.1071428571428571,-0.23498970460624224,-0.29336189374977106,0.232583065380493,1.0
58,0.1348767748169463,0.4170311409626767,0.2236459343399363,0.2857738293716952,0.1911123801350416,0.5833333333333335,0.1071428571428571,-0.2336233834894017,-0.2864686863917233,0.2844197603040046,1.0
59,0.1110135290123741,0.4197595670146049,0.2135683612688738,0.284285237936455,0.1717209060195961,0.5833333333333335,0.1071428571428571,-0.24555091974300558,-0.2781827468300111,0.352625937834941,1.0
60,0.1008540758372802,0.4033607408709742,0.2101745394098905,0.2826418329919495,0.1633454644707909,0.5833333333333335,0.1071428571428571,-0.2503294180461747,-0.26911838627413853,0.4153756211634025,1.0
61,0.1245690773669265,0.3979273178745114,0.2042180357390218,0.2784975944362406,0.1631861753918112,0.5833333333333335,0.1071428571428571,-0.26254724955185627,-0.28009862215009956,0.352625937834941,1.0
62,0.1485984282024399,0.3648986662060877,0.197915223715196,0.2729838517601104,0.1522764089103273,0.5833333333333335,0.1071428571428571,-0.27708529307466156,-0.2855728051328138,0.3171587255188541,1.0
63,0.2711847064980237,0.4167509598188873,0.2008934755506303,0.2689825179821845,0.1670451564415632,0.5833333333333335,0.1071428571428571,-0.26850178604970787,-0.24716346987430005,0.262593783494105,1.0
64,0.3818425513120383,0.4539947208993059,0.208858567668652,0.2680536369265945,0.1982760050537926,0.5833333333333335,0.1071428571428571,-0.2532392713975067,-0.25800672672895086,0.262593783494105,1.0
65,0.4472190420153872,0.4989975827357299,0.2247194902341043,0.2694945934359072,0.2495072954279409,0.5833333333333335,0.1071428571428571,-0.31084234490495355,-0.1055005339612976,0.262593783494105,0.6989247311827955
66,0.4706896063412827,0.4957752091386685,0.2400955811054161,0.2705306530748345,0.2804226557661736,0.5833333333333335,0.1071428571428571,-0.2900246862265896,-0.10467714256534372,0.262593783494105,0.6989247311827955
67,0.4857102469963948,0.5172769335984241,0.2511428175647595,0.2704234744914972,0.2883349826216372,0.5833333333333335,0.1071428571428571,-0.2710617167130146,-0.09883427827863299,0.3171587255188541,0.6989247311827955
68,0.4966504703630096,0.5105247035733841,0.2634367640947499,0.2728290382508455,0.3053666701220927,0.5833333333333335,0.1071428571428571,-0.25394517939129146,-0.09676679953613242,0.3171587255188541,0.6989247311827955
69,0.4983577034844039,0.4954896063832507,0.2778778224130765,0.2741389987138568,0.3116664151209921,0.5833333333333335,0.1071428571428571,-0.23388473172786695,-0.08876101001736356,0.3498976907337034,0.6989247311827955
70,0.4948235701763137,0.4708083003324997,0.2902410306136583,0.2767827371028437,0.3192200369265114,0.5833333333333335,0.1071428571428571,-0.21816398487708444,-0.08385393440002993,0.3498976907337034,0.6989247311827955
71,0.4862080517819038,0.4551237715208941,0.3089070508380662,0.2807364359548421,0.3125579333693699,0.5833333333333335,0.1071428571428571,-0.19385700768237102,-0.08441535758214672,0.292604501607717,0.6989247311827955
72,0.4800953356125358,0.4571561013655493,0.3276077018977696,0.2848568570475872,0.2902206334195211,0.5833333333333335,0.1071428571428571,-0.1653206240927526,-0.07902887224477897,0.292604501607717,0.6989247311827955
73,0.3639394397897328,0.4370872314075512,0.3391744008865492,0.2913828418996808,0.2912650121107324,0.5833333333333335,0.1071428571428571,-0.15073068402819556,-0.06519346828903856,0.292604501607717,0.6989247311827955
74,0.268469361276401,0.3959040885922319,0.3483515722399223,0.3012670890296766,0.2986165315211061,0.5833333333333335,0.1071428571428571,-0.13869653337768406,-0.0051517190773402305,0.2844197603040046,0.6989247311827955
75,0.2617159542734026,0.4053502787095634,0.3437803019808837,0.3057924069928071,0.298634080569864,0.5833333333333335,0.1071428571428571,-0.1660842725893189,0.039912195575420084,0.2844197603040046,0.612903225806452
76,0.2849150351078674,0.4201069374167877,0.3370619199335087,0.3096746534559138,0.3039291944199768,0.5833333333333335,0.1071428571428571,-0.17181236049537463,0.03612370535111635,0.2844197603040046,0.612903225806452
77,0.2807815458586391,0.4269828963643448,0.3350879623216511,0.3121516696041536,0.3075858949422032,0.5833333333333335,0.1071428571428571,-0.17294769209723626,0.03581057875361378,0.2844197603040046,0.612903225806452
78,0.2968544401967029,0.4390606980402421,0.3340836680980745,0.3157719239746581,0.3068515018389353,0.5833333333333335,0.0,-0.19253387455242732,-0.020204331521404065,0.1665594855305465,0.612903225806452
79,0.2929880968267304,0.4193130585712193,0.331798032968555,0.3164864478635735,0.306881483109786,0.5833333333333335,0.0,-0.19218925047115398,-0.0001884004378829851,0.3171587255188541,0.612903225806452
80,0.3000637628989742,0.4142909035425585,0.3275038093918825,0.3180941266136332,0.3061836288467054,0.5833333333333335,0.0,-0.1975986380327277,-0.0009107913888192765,0.3171587255188541,0.612903225806452
81,0.3276844014618263,0.4467100111607748,0.3246640808976313,0.3214881150859811,0.3017044459482179,0.5833333333333335,0.0,-0.19619384987476052,-0.005444079408696179,0.3171587255188541,0.612903225806452
82,0.3770775567608446,0.4977895314875583,0.3201274414738884,0.3241913971323773,0.292880940534997,0.5833333333333335,0.0,-0.19544276091396884,0.030845704837983545,0.292604501607717,0.612903225806452
83,0.390760681944077,0.5130531108820263,0.3169414046266795,0.3280974610584479,0.2821492264934877,0.5833333333333335,0.0,-0.1959059074598598,0.028919519367445495,0.292604501607717,0.612903225806452
84,0.4053069919501574,0.535617471220924,0.3082836958027427,0.331015100271519,0.2544876629481752,0.5833333333333335,0.0,-0.20471930967695817,0.019621094032344938,0.2441256492703438,0.612903225806452
85,0.3496084794704642,0.5378368466667546,0.3064482615320681,0.3342661839660839,0.2538233966960518,0.5833333333333335,0.0,-0.20610639957430377,0.026169866632884994,0.262593783494105,0.612903225806452
86,0.3285677434236058,0.5572859102382489,0.3128203352264855,0.3394345734292382,0.2603400483438204,0.5833333333333335,0.0,-0.1938175186421922,0.02820326982896436,0.262593783494105,0.612903225806452
87,0.3173496577241264,0.5570347734424675,0.3173916054855242,0.3441266136331158,0.2570174293751919,0.5833333333333335,0.0,-0.18605466931624626,0.028602289306854198,0.2441256492703438,0.612903225806452
88,0.3834255246022984,0.6276774048139263,0.308907050838066,0.3450912208831515,0.2692197378165977,0.5833333333333335,0.0,-0.18925110567192582,0.01838389003580776,0.262593783494105,0.612903225806452
89,0.406283464996873,0.6433851691039391,0.3044396730849147,0.3477349592721384,0.272219455217375,0.5833333333333335,0.0,-0.16835902431412686,-0.03059548231480732,0.262593783494105,0.6989247311827955
90,0.4143289701207412,0.6521782486490507,0.2993489402964399,0.3487591101795836,0.2770424725967418,0.5833333333333335,0.0,-0.17468833275050277,-0.03516099996111565,0.2441256492703438,0.6989247311827955
91,0.374479837375265,0.636360309465592,0.290414184790137,0.3511289477444863,0.2748829559300105,0.5833333333333335,0.0,-0.18748024908082972,-0.02993824711699957,0.262593783494105,0.6989247311827955
92,0.3599689937275576,0.6581927522346721,0.2749688322482337,0.350688324679655,0.2854646423786389,0.5833333333333335,0.0,-0.20768514282813388,-0.03401582788747577,0.262593783494105,0.6989247311827955
93,0.3734490165995315,0.5906586406160811,0.2588654938357113,0.3480326775591863,0.2712112243592646,0.5833333333333335,0.0,-0.23638605202670415,-0.03301317579548336,0.262593783494105,0.6989247311827955
94,0.3498064787085756,0.5113061901638024,0.2486147665881701,0.3446863240127661,0.2631866209370469,0.5833333333333335,0.0,-0.2574788624326375,-0.019984606310136738,0.322615219721329,0.6989247311827955
95,0.3510220307322375,0.4648356206080105,0.2407881978113311,0.3397918353736959,0.2539092866493412,0.5833333333333335,0.0,-0.2744156941733238,-0.018549118065321932,0.322615219721329,0.6989247311827955
96,0.3669150417418625,0.478534290531775,0.2281133120930876,0.3353141523364931,0.2195611590667224,0.5833333333333335,0.0,-0.292485831579545,-0.027831691212029032,0.2844197603040046,0.6989247311827955
97,0.4206557602086339,0.5076667397293376,0.2103130627510735,0.330086219215929,0.192787231605117,0.5833333333333335,0.0,-0.3147254651303526,-0.037896132861777114,0.2844197603040046,0.6989247311827955
98,0.3773260764231132,0.5371254537695306,0.1989195179387727,0.3229052541323298,0.1938986925649209,0.5833333333333335,0.0,-0.33392961065999527,-0.11770698732947685,0.2844197603040046,0.6989247311827955
99,0.3471985531767012,0.5286747102729471,0.1872489264441057,0.316569808983947,0.1793826663014622,0.5833333333333335,0.0,-0.3419748800585488,-0.14044073338280738,0.2844197603040046,0.741935483870968
100,0.32654947799389,0.5244797382755714,0.1775176617260008,0.3099961892059257,0.1652040720092625,0.5833333333333335,0.0,-0.3565896606889204,-0.13278204948495623,0.352625937834941,0.741935483870968
101,0.3431668702367596,0.5278103504762114,0.1712494805374704,0.3037917401038441,0.1485548523117721,0.5833333333333335,0.0,-0.3691994989281764,-0.1445067769425331,0.2844197603040046,0.741935483870968
102,0.2777526167921215,0.5046405122958278,0.1701759246433023,0.2965512313628352,0.1482634838892789,0.5833333333333335,0.0,-0.3776827812722685,-0.13909242636832003,0.2844197603040046,0.741935483870968
103,0.2644933018337637,0.5151917430403933,0.1694833079373873,0.2896798932977659,0.1470932899613976,0.5833333333333335,0.0,-0.3820204857340772,-0.17558302724466684,0.2844197603040046,0.741935483870968
104,0.2863936505522673,0.5249084328521781,0.1705568638315555,0.2835468965845757,0.150323497099134,0.5833333333333335,0.0,-0.37702675818817943,-0.3457076535862179,0.292604501607717,0.741935483870968
105,0.3004947174262549,0.4942637412683007,0.1747818257376366,0.281677225741914,0.1681953321912103,0.5833333333333335,0.0,-0.37516600086251106,-0.3443609083657475,0.292604501607717,0.741935483870968
106,0.2912089103739609,0.4833105367472964,0.1782449092672114,0.2807007097603963,0.1803100725954322,0.5833333333333335,0.375,-0.3239357284237083,-0.21105574905950944,0.292604501607717,0.6989247311827955
107,0.2555608825969132,0.4885274825366018,0.1926167059149466,0.2810936978992997,0.2094889012358456,0.5833333333333335,0.1071428571428571,-0.3471273451332332,-0.29901059654254003,0.3498976907337034,0.6989247311827955
108,0.2827931772932636,0.5264547539401562,0.2153345338689569,0.2820702138808174,0.2566428187722369,0.5833333333333335,0.1071428571428571,-0.31292814673695846,-0.30037046826303565,0.352625937834941,0.6989247311827955
109,0.3207993351716304,0.5497798825678922,0.2361130350464053,0.283665983899395,0.2866828990055305,0.5833333333333335,0.1071428571428571,-0.27957643981204894,-0.29382550007059516,0.4153756211634025,0.6989247311827955
110,0.2892677013487678,0.5162869085893044,0.2574802604238815,0.2859167341494784,0.3085299851561457,0.5833333333333335,0.1071428571428571,-0.25357110760535884,-0.2847552320445096,0.4153756211634025,0.6989247311827955
111,0.2813954455582469,0.4926829542206857,0.2762848039894723,0.2871552422235983,0.3259074156783091,0.5833333333333335,0.1071428571428571,-0.2332685279863702,-0.29089768449522013,0.3171587255188541,0.6989247311827955
112,0.3454469233189267,0.4806369076986111,0.2970979360022163,0.2886319249273567,0.3292705653588332,0.5833333333333335,0.1071428571428571,-0.20367360764688203,-0.2905311162739781,0.3171587255188541,0.6989247311827955
